,Unnamed: 0.1,Unnamed: 0,year,titre,Oscar,BAFTA,DGA,PGA,SAG,GG,NotesTMDb,Runtime,imdb_id,imdbID,NotesIMDb,NotesRottenTomatoes,NotesMetacritic,nomination_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,Quarter
0,0,0,1927,Wings,True,False,False,False,False,False,7.2,144,tt0018578,tt0018578,7.6,94.0,84.4921630094044,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.0
1,1,1,1927,7th Heaven,False,False,False,False,False,False,7.3,110,tt0018379,tt0018379,7.6,100.0,84.4921630094044,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
2,2,2,1927,The Racket,False,False,False,False,False,False,6.5,84,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
3,3,3,1928,The Broadway Melody,True,False,False,False,False,False,5.2,101,Not Found,,7.86953125,89.59509803921569,84.4921630094044,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
4,4,4,1928,Alibi,False,False,False,False,False,False,5.0,86,tt0019031,,7.86953125,89.59509803921569,84.4921630094044,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5,5,5,1928,Hollywood Revue,False,False,False,False,False,False,5.6,115,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
6,6,6,1928,In Old Arizona,False,False,False,False,False,False,5.0,95,tt0020018,tt0020018,5.5,56.0,84.4921630094044,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
7,7,7,1928,The Patriot,False,False,False,False,False,False,7.175,165,tt0019257,tt0019257,7.86953125,100.0,84.4921630094044,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
8,8,8,1929,All Quiet on the Western Front,True,False,False,False,False,False,7.7,147,Not Found,,7.86953125,89.59509803921569,84.4921630094044,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
9,9,9,1929,The Big House,False,False,False,False,False,False,6.6,87,Not Found,,7.86953125,89.59509803921569,84.4921630094044,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
10,10,10,1929,Disraeli,False,False,False,False,False,False,5.2,90,tt0019823,tt0019823,6.1,89.59509803921569,84.4921630094044,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0
11,11,11,1929,The Divorcee,False,False,False,False,False,False,6.2,83,Not Found,,7.86953125,89.59509803921569,84.4921630094044,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
12,12,12,1929,The Love Parade,False,False,False,False,False,False,6.4,107,tt0020112,tt0020112,7.0,100.0,84.4921630094044,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
13,13,13,1930,Cimarron (1931 film),True,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14,14,1930,East Lynne (1931 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,15,15,1930,The Front Page (1931 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,16,16,1930,Skippy (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,17,17,1930,Trader Horn (1931 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,18,18,1931,Grand Hotel (1932 film),True,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,19,19,1931,Arrowsmith (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,20,20,1931,Bad Girl (1931 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,21,21,1931,The Champ (1931 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,22,22,1931,Five Star Final,False,False,False,False,False,False,6.5,89,tt0021873,tt0021873,7.3,91.0,84.4921630094044,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
23,23,23,1931,One Hour with You,False,False,False,False,False,False,6.5,80,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
24,24,24,1931,Shanghai Express (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,25,25,1931,The Smiling Lieutenant,False,False,False,False,False,False,6.9,89,tt0022074,tt0022074,7.2,88.0,84.4921630094044,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
26,26,26,1932,Cavalcade (1933 film),True,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,27,27,1932,42nd Street (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,28,28,1932,A Farewell to Arms (1932 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,29,29,1932,I Am a Fugitive from a Chain Gang,False,False,False,False,False,False,7.817,92,tt0023042,tt0023042,8.2,96.0,84.4921630094044,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
30,30,30,1932,Lady for a Day,False,False,False,False,False,False,7.1,96,Not Found,,7.86953125,89.59509803921569,84.4921630094044,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
31,31,31,1932,Little Women (1933 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,32,32,1932,The Private Life of Henry VIII,False,False,False,False,False,False,6.3,90,Not Found,,7.86953125,89.59509803921569,84.4921630094044,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
33,33,33,1932,She Done Him Wrong,False,False,False,False,False,False,5.8,66,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
34,34,34,1932,Smilin' Through (1932 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,35,35,1932,State Fair (1933 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,36,36,1934,It Happened One Night,True,False,False,False,False,False,7.833,105,tt0025316,tt0025316,8.1,98.0,87.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
37,37,37,1934,The Barretts of Wimpole Street (1934 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,38,38,1934,Cleopatra (1934 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,39,39,1934,Flirtation Walk,False,False,False,False,False,False,5.4,97,tt0025124,tt0025124,5.6,100.0,84.4921630094044,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0
40,40,40,1934,The Gay Divorcee,False,False,False,False,False,False,6.9,107,tt0025164,tt0025164,7.4,93.0,80.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
41,41,41,1934,Here Comes the Navy,False,False,False,False,False,False,5.8,87,tt0025238,tt0025238,6.2,83.0,84.4921630094044,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0
42,42,42,1934,The House of Rothschild,False,False,False,False,False,False,6.1,88,tt0025272,tt0025272,6.5,100.0,84.4921630094044,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
43,43,43,1934,Imitation of Life (1934 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,44,44,1934,One Night of Love,False,False,False,False,False,False,5.3,84,tt0025601,tt0025601,5.6,63.0,84.4921630094044,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0
45,45,45,1934,The Thin Man (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,46,46,1934,Viva Villa!,False,False,False,False,False,False,6.3,115,tt0025948,tt0025948,6.3,60.0,84.4921630094044,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
47,47,47,1934,The White Parade,False,False,False,False,False,False,6.0,80,tt0025986,tt0025986,6.9,57.0,84.4921630094044,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
48,48,48,1935,Mutiny on the Bounty (1935 film),True,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,49,49,1935,Alice Adams (1935 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,50,50,1935,Broadway Melody of 1936,False,False,False,False,False,False,6.4,103,tt0026144,tt0026144,6.8,89.0,84.4921630094044,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
51,51,51,1935,Captain Blood (1935 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,52,52,1935,David Copperfield (1935 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,53,53,1935,The Informer (1935 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,54,54,1935,The Lives of a Bengal Lancer (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,55,55,1935,A Midsummer Night's Dream (1935 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,56,56,1935,Les Misérables (1935 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,57,57,1935,Naughty Marietta (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,58,58,1935,Ruggles of Red Gap,False,False,False,False,False,False,7.0,90,tt0026955,tt0026955,7.6,100.0,84.4921630094044,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
59,59,59,1935,Top Hat,False,False,False,False,False,False,7.3,101,tt0027125,tt0027125,7.7,100.0,93.0,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0
60,60,60,1936,The Great Ziegfeld,True,False,False,False,False,False,6.2,185,tt0027698,tt0027698,6.6,71.0,69.0,7.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2.0
61,61,61,1936,Anthony Adverse,False,False,False,False,False,False,5.7,141,tt0027300,tt0027300,6.3,20.0,84.4921630094044,7.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3.0
62,62,62,1936,Dodsworth (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,63,63,1936,Libeled Lady,False,False,False,False,False,False,7.3,98,tt0027884,tt0027884,7.8,87.0,84.4921630094044,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
64,64,64,1936,Mr. Deeds Goes to Town,False,False,False,False,False,False,7.5,115,tt0027996,tt0027996,7.8,91.0,84.4921630094044,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
65,65,65,1936,Romeo and Juliet (1936 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,66,66,1936,San Francisco (1936 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,67,67,1936,The Story of Louis Pasteur,False,False,False,False,False,False,6.8,86,tt0028313,tt0028313,7.3,100.0,84.4921630094044,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
68,68,68,1936,A Tale of Two Cities (1935 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,69,69,1936,Three Smart Girls,False,False,False,False,False,False,6.4,84,tt0028373,tt0028373,6.6,86.0,84.4921630094044,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0
70,70,70,1937,The Life of Emile Zola,True,False,False,False,False,False,6.6,116,tt0029146,tt0029146,7.2,92.0,84.4921630094044,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0
71,71,71,1937,The Awful Truth,False,False,False,False,False,False,7.2,91,tt0028597,tt0028597,7.7,91.0,87.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
72,72,72,1937,Captains Courageous (1937 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,73,73,1937,Dead End (1937 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,74,74,1937,The Good Earth (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,75,75,1937,In Old Chicago,False,False,False,False,False,False,6.4,111,Not Found,,7.86953125,89.59509803921569,84.4921630094044,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
76,76,76,1937,Lost Horizon (1937 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,77,77,1937,One Hundred Men and a Girl,False,False,False,False,False,False,6.2,84,tt0029347,tt0029347,6.7,88.0,84.4921630094044,5.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.0
78,78,78,1937,Stage Door,False,False,False,False,False,False,6.9,92,tt0029604,tt0029604,7.7,96.0,84.4921630094044,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
79,79,79,1937,A Star Is Born (1937 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,80,80,1938,You Can't Take It with You (film),True,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,81,81,1938,The Adventures of Robin Hood,False,False,False,False,False,False,7.452,102,tt0029843,tt0029843,7.9,100.0,97.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0
82,82,82,1938,Alexander's Ragtime Band (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,83,83,1938,Boys Town (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,84,84,1938,The Citadel (1938 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,85,85,1938,Four Daughters,False,False,False,False,False,False,7.292,108,tt0030149,tt0030149,6.9,100.0,84.4921630094044,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3.0
86,86,86,1938,La Grande Illusion,False,False,False,False,False,False,7.9,114,Not Found,tt0028950,8.1,97.0,84.4921630094044,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.0
87,87,87,1938,Jezebel (1938 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,88,88,1938,Pygmalion (1938 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,89,89,1938,Test Pilot (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,90,90,1939,Gone with the Wind (film),True,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,91,91,1939,Dark Victory,False,False,False,False,False,False,6.958,104,tt0031210,tt0031210,7.4,85.0,84.4921630094044,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
92,92,92,1939,"Goodbye, Mr. Chips (1939 film)",False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,93,93,1939,Love Affair (1939 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,94,94,1939,Mr. Smith Goes to Washington,False,False,False,False,False,False,7.9,129,tt0031679,tt0031679,8.1,85.0,73.0,11.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
95,95,95,1939,Ninotchka,False,False,False,False,False,False,7.5,110,tt0031725,tt0031725,7.8,95.0,84.4921630094044,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
96,96,96,1939,Of Mice and Men (1939 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,97,97,1939,Stagecoach (1939 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,98,98,1939,The Wizard of Oz (1939 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,99,99,1939,Wuthering Heights (1939 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,100,100,1940,Rebecca (1940 film),True,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,101,101,1940,"All This, and Heaven Too",False,False,False,False,False,False,7.3,141,tt0032194,tt0032194,7.4,83.0,84.4921630094044,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
102,102,102,1940,Foreign Correspondent (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,103,103,1940,The Grapes of Wrath (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,104,104,1940,The Great Dictator,False,False,False,False,False,False,8.3,125,tt0032553,tt0032553,8.4,92.0,84.4921630094044,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
105,105,105,1940,Kitty Foyle (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,106,106,1940,The Letter (1940 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,107,107,1940,The Long Voyage Home,False,False,False,False,False,False,6.493,105,tt0032728,tt0032728,6.9,100.0,84.4921630094044,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
108,108,108,1940,Our Town (1940 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,109,109,1940,The Philadelphia Story (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,110,110,1941,How Green Was My Valley (film),True,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,111,111,1941,Blossoms in the Dust,False,False,False,False,False,False,6.5,99,tt0033407,tt0033407,6.9,33.0,84.4921630094044,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
112,112,112,1941,Citizen Kane,False,False,False,False,False,False,8.0,119,tt0033467,tt0033467,8.3,99.0,100.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0
113,113,113,1941,Here Comes Mr. Jordan,False,False,False,False,False,False,6.901,94,tt0033712,tt0033712,7.6,100.0,84.4921630094044,7.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.0
114,114,114,1941,Hold Back the Dawn,False,False,False,False,False,False,6.5,116,tt0033722,tt0033722,7.3,100.0,79.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
115,115,115,1941,The Little Foxes (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,116,116,1941,The Maltese Falcon (1941 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,117,117,1941,One Foot in Heaven,False,False,False,False,False,False,6.6,108,tt0033980,tt0033980,6.7,100.0,84.4921630094044,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
118,118,118,1941,Sergeant York (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,119,119,1941,Suspicion (1941 film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,120,120,1942,Mrs. Miniver,True,False,False,False,False,False,7.0,134,tt0035093,tt0035093,7.6,94.0,84.4921630094044,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.0
121,121,121,1942,49th Parallel (film),False,False,False,False,False,False,Non Disponible,Non Disponible,Not Found,,7.86953125,89.59509803921569,84.4921630094044,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,122,122,1942,Kings Row,False,False,False,False,False,False,7.2,127,tt0034946,tt0034946,7.5,100.0,84.4921630094044,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
